id t0 tc mz1 mz2 s1 s1x s1y s1z s2 s2x s2y s2z lambda1 lambda2 z distMpc ra decl psi inc phi0 snrET_Opt snrCE_Opt type
61606 1002351954.5245 1002351961.93453 99.697108 96.809586 0.1545 -0.023201 0.152666 -0.005005 0.0658 -0.043633 0.021772 -0.044178 0.0 0.0 2.0427 16340.7429 -1.081025 0.187299 2.926752 0.107067 6.205053 68.80312 124.749523 3
61611 1002352053.86046 1002352085.61889 40.921662 37.419037 0.2346 0.066405 -0.089006 -0.206653 0.2838 -0.187191 0.196213 -0.08368 0.0 0.0 3.5918 32262.3199 1.138729 0.061037 0.16464 1.650669 1.846636 3.445089 9.489707 3
61646 1002353601.56282 1002353603.62385 318.367188 315.203125 0.2425 -0.043107 0.008387 0.23849 0.2019 0.011852 -0.034589 0.198562 0.0 0.0 6.8125 68317.9189 1.675318 1.168306 1.876162 2.135534 4.142779 32.641107 61.038906 3
61668 1002354345.98517 1002354353.04987 156.166492 151.026301 0.2369 0.003905 0.038151 0.233775 0.1249 0.013923 -0.014662 0.123253 0.0 0.0 5.8082 56789.7006 0.752494 0.365983 1.377272 1.556616 0.11133 2.811423 23.820829 3
61670 1002354308.15571 1002354372.01216 25.955527 21.656239 0.1347 0.012816 0.045164 0.126254 0.0464 0.016607 -0.041867 0.011151 0.0 0.0 2.4588 20469.4426 1.536812 0.63677 2.21444 1.198933 1.606267 11.903341 17.072959 3
61679 1002354697.53048 1002354729.29842 48.319286 28.713544 0.1009 -0.070843 -0.043873 0.056897 0.087 0.03464 -0.079743 0.003192 0.0 0.0 1.6631 12706.8536 0.614039 -0.472249 5.822786 0.354842 3.923113 45.237565 52.207611 3
61682 1002354744.34778 1002354759.91589 75.610235 67.498809 0.1278 -0.054755 -0.076316 0.086663 0.0721 0.052279 -0.02974 -0.03976 0.0 0.0 3.5189 31484.1911 -2.799767 -0.122621 6.233294 0.948971 1.45862 14.637433 37.105102 3
61692 1002355182.93458 1002355198.40944 94.441284 78.345692 0.1565 -0.038583 -0.00105 0.151666 0.1467 0.001985 -0.036126 0.142168 0.0 0.0 5.0922 48709.4153 -1.264648 -0.125108 0.831732 0.501533 4.27561 22.597253 22.036969 3
61696 1002355232.88808 1002355248.34841 97.397174 79.62319 0.1853 0.016044 -0.074768 0.168785 0.1285 0.052528 0.007279 0.117047 0.0 0.0 4.0667 37383.1054 -2.813276 0.308608 0.684935 1.237645 0.093144 15.230521 15.128878 3
61740 1002356526.80966 1002356654.66831 23.762929 22.384856 0.1839 0.057813 0.117102 0.129476 0.2095 0.170286 0.077439 -0.09432 0.0 0.0 1.8021 14020.6657 2.727734 1.511368 4.534498 1.325615 4.072147 14.702335 23.177124 3
61745 1002356842.04037 1002356857.57846 99.034874 53.43492 0.1002 0.085574 0.051607 -0.007338 0.2044 -0.139594 -0.148555 -0.01497 0.0 0.0 6.0598 59658.1602 1.962882 0.151169 3.594883 0.624759 1.134669 14.180169 14.276134 3
61756 1002357430.20618 1002357437.54248 122.888758 97.65453 0.1052 0.002849 0.014103 0.104211 0.0814 -0.000631 -0.011115 0.080635 0.0 0.0 3.9508 36126.1526 -2.054447 -0.569266 5.788963 0.275265 5.489814 23.618046 109.224978 3
61779 1002358477.52505 1002358484.83267 136.587458 88.166631 0.1931 -0.009469 -0.086746 -0.172259 0.1689 0.159491 0.054312 -0.011831 0.0 0.0 2.7912 23855.551 -1.61919 0.594467 3.167111 1.966956 5.155637 14.08687 29.475198 3
61781 1002358492.29157 1002358494.96601 237.852997 202.849934 0.2467 0.095988 0.181519 0.136741 0.1153 0.027682 -0.10968 -0.022319 0.0 0.0 5.4107 52287.4765 -2.283717 1.340938 0.189238 1.707449 4.95109 21.972799 37.175479 3
61786 1002358745.06089 1002358747.07566 341.407767 306.352046 0.2279 -0.008205 0.027415 0.226096 0.1275 -0.01225 0.010308 0.126491 0.0 0.0 6.9079 69424.4117 -0.680938 -0.226922 2.982234 0.381076 2.55955 52.014246 40.156272 3
61787 1002358738.96586 1002358770.65275 54.767601 47.735484 0.079 0.018963 -0.068429 -0.034626 0.2408 0.043588 0.214842 -0.099639 0.0 0.0 2.8032 23979.0733 0.657327 -0.161102 1.443173 1.728408 1.571662 10.316927 23.004484 3
61790 1002358842.29643 1002358844.99675 218.617176 213.507274 0.0221 0.005437 0.021415 -0.000493 0.1605 0.048006 0.110392 -0.106157 0.0 0.0 4.7739 45158.7418 -0.753643 -0.105703 0.411896 1.962988 0.691349 26.709427 21.572338 3
61798 1002359304.28674 1002359319.77551 86.494978 81.884839 0.1745 0.022865 -0.007476 0.172834 0.1466 0.017099 0.010774 0.1452 0.0 0.0 1.6772 12839.1615 2.162904 -1.115228 4.575691 2.856709 1.223727 69.437715 126.636604 3
61799 1002359321.19461 1002359384.97598 41.939312 30.507369 0.0862 -0.048506 0.067455 -0.022968 0.0633 -0.05263 0.030863 -0.016866 0.0 0.0 3.6547 32935.5278 -1.248171 1.191002 0.666057 2.752668 4.042002 15.351823 28.070109 3
61800 1002359453.42627 1002359468.88293 99.995839 79.150895 0.0733 -0.03079 0.040339 0.052893 0.1234 -0.066253 0.088628 -0.054618 0.0 0.0 3.1999 28106.3206 1.117572 0.746092 2.841941 2.372978 4.242995 22.175802 64.259975 3
61803 1002359589.90477 1002359653.70774 35.035994 28.249575 0.1532 0.027222 -0.055821 0.140047 0.2113 -0.059018 0.062081 0.193159 0.0 0.0 0.3816 2119.8814 -1.692015 -0.841052 4.184722 1.509917 0.232656 84.063765 220.667747 3
61827 1002360545.91778 1002360577.64337 58.187309 32.416388 0.2113 -0.096759 -0.065392 -0.176094 0.2104 0.125443 -0.166142 0.030484 0.0 0.0 1.4664 10884.8871 1.436015 -0.071853 4.409245 0.200279 5.761178 33.883793 96.910463 3
61840 1002361232.14641 1002361239.5385 110.845825 90.257288 0.1346 0.077216 0.10436 0.035551 0.1388 -0.10167 0.092341 -0.020042 0.0 0.0 2.8817 24788.1388 -2.084421 1.064027 2.982325 2.74717 5.369507 53.494934 69.767261 3
61843 1002361427.35019 1002361434.65072 147.883675 87.017718 0.1091 0.052606 0.016284 0.094182 0.1066 -0.008979 -0.007236 -0.105974 0.0 0.0 2.4379 20258.9652 1.915298 1.184683 2.958364 1.802441 1.671597 28.37066 74.693714 3
61906 1002363620.46954 1002363636.02752 77.829256 67.415104 0.3005 -0.057065 0.062144 -0.288413 0.1796 -0.075543 -0.047185 0.155958 0.0 0.0 3.1326 27400.1215 -0.23433 0.840703 3.356269 0.944765 4.344886 13.055201 35.043341 3
61912 1002363857.69166 1002363873.3307 63.882712 53.219484 0.1156 0.047104 -0.073981 -0.075308 0.206 0.059378 0.031841 0.19467 0.0 0.0 2.452 20400.9285 1.403628 0.498787 5.863978 1.66895 1.850687 8.896185 26.253859 3
61927 1002364602.43867 1002364666.26899 31.147818 24.56159 0.1397 0.124902 -0.043215 -0.045256 0.2577 -0.048394 0.084225 -0.238691 0.0 0.0 1.2211 8687.9746 1.522531 -1.081545 3.586613 1.014583 5.676314 36.174383 40.115869 3
61959 1002365413.10086 1002365476.90457 32.781635 31.361635 0.1271 0.061007 0.101727 0.045653 0.1618 -0.113279 0.070072 -0.091853 0.0 0.0 2.7776 23715.6616 -2.507215 -0.486903 0.310321 2.357607 0.957766 11.105507 41.283615 3
61981 1002366145.68374 1002366148.28445 234.617767 199.431366 0.7235 0.269733 0.397562 0.540963 0.2748 -0.174953 0.143323 -0.156093 0.0 0.0 4.242 39295.0835 -2.153856 -0.461723 3.636306 0.986888 0.726473 29.910042 133.828747 3
61990 1002366547.95592 1002366554.98497 172.70414 135.304376 0.2502 -0.15157 0.023379 0.197687 0.1022 -0.060141 0.017534 0.08075 0.0 0.0 7.4634 75891.07 0.371782 -1.249662 3.258924 1.182105 5.245359 13.116813 20.039463 3
61996 1002366806.93916 1002366822.56501 79.046601 44.527472 0.1607 0.094593 -0.116847 0.056775 0.1779 0.095518 -0.061052 -0.137104 0.0 0.0 4.9242 46832.3858 2.171259 0.608198 0.003537 2.505947 0.04312 14.741577 26.932253 3
61999 1002366901.13445 1002366916.74542 66.386747 61.872466 0.2361 0.022476 0.068924 0.224694 0.1278 0.036497 -0.014419 0.121626 0.0 0.0 1.1978 8483.1595 0.011236 -0.84432 0.584 1.728471 4.58975 63.642607 38.237302 3
62018 1002367568.47769 1002367696.37381 17.584392 16.299318 0.1681 0.040262 -0.013454 -0.162652 0.0941 -0.001509 -0.023715 -0.09105 0.0 0.0 1.4675 10895.849 -0.649332 0.133773 4.942164 1.836712 5.045665 7.312965 18.387649 3
62027 1002367955.1745 1002368018.99554 30.433401 27.608439 0.1542 -0.025066 -0.124158 0.087943 0.1993 -0.067181 -0.14929 0.113665 0.0 0.0 2.5941 21838.1652 2.294445 0.114531 0.603606 1.945435 0.328524 8.850171 21.548607 3
62028 1002368000.75824 1002368007.86261 152.680418 144.707808 0.1946 0.193886 -0.016588 -0.001519 0.1541 -0.016998 -0.153155 -0.001203 0.0 0.0 2.8001 23947.1553 0.257342 0.734838 1.690548 1.554195 5.316822 13.258802 29.130366 3
62031 1002368064.56576 1002368066.92538 280.269397 259.694744 0.2205 0.012607 0.069206 0.208978 0.097 0.028149 -0.012855 0.091931 0.0 0.0 5.9863 58818.7581 -0.621613 0.321977 5.488751 0.901874 0.757636 20.206582 43.792467 3
62033 1002368061.66613 1002368093.4121 42.08274 41.079304 0.0988 -0.05772 0.077481 0.020653 0.2489 -0.037425 0.171668 0.176297 0.0 0.0 2.0025 15948.3736 1.528207 0.332366 0.22549 2.220977 3.555245 16.520612 70.872951 3
62040 1002368423.46434 1002368430.63853 168.237576 96.343601 0.2135 -0.111223 -0.018966 0.181251 0.1227 0.087207 0.058686 0.063294 0.0 0.0 2.5425 21314.3441 -0.548011 0.458781 2.058392 2.253975 4.265652 22.454833 64.570016 3
62043 1002368486.62175 1002368502.05681 95.227218 88.389688 0.237 -0.054622 0.037445 0.227559 0.1757 -0.04061 0.02759 0.168701 0.0 0.0 2.6101 22001.9599 -2.50921 1.401467 0.062771 1.038833 1.113239 40.254229 44.990093 3
62070 1002369708.2967 1002369723.9261 60.886033 60.474145 0.1344 -0.047861 -0.053736 0.113513 0.2043 -0.10313 0.036461 0.172549 0.0 0.0 3.0781 26830.9624 0.678462 0.398038 0.434604 0.540094 0.334317 23.252067 50.435692 3
62072 1002369790.6522 1002369806.24351 77.350089 55.500276 0.1348 0.039149 -0.05371 0.117276 0.1982 -0.034123 0.091573 0.172433 0.0 0.0 1.7367 13398.9704 -2.268003 0.024081 4.537765 1.782191 1.610249 31.723678 45.233916 3
62095 1002370363.80548 1002370491.68854 19.544015 19.196196 0.1653 0.026086 -0.06282 0.150656 0.2448 0.07246 0.06998 0.223113 0.0 0.0 1.1986 8491.0201 -2.789039 -0.552316 1.286036 2.268825 0.60275 19.503567 52.895327 3
62107 1002370839.37181 1002370854.90758 92.239707 61.265096 0.2251 -0.013941 -0.005034 -0.224612 0.1099 0.04449 -0.052294 -0.085814 0.0 0.0 1.8293 14279.1874 -2.912829 0.545836 2.525661 0.705305 3.607125 79.006601 36.750822 3
62113 1002371013.94976 1002371045.56573 89.172345 36.113227 0.1319 0.068455 -0.068171 0.089802 0.1666 0.008514 -0.121727 0.113426 0.0 0.0 3.3093 29259.0324 1.925276 0.427007 5.017056 0.306599 3.906478 15.448032 62.915729 3
62115 1002371079.53076 1002371086.93921 105.606702 84.721287 0.3271 0.265191 0.112785 -0.15475 0.2437 0.143823 0.159411 -0.115294 0.0 0.0 6.5617 65421.2747 -1.429383 0.357024 0.082238 0.985071 1.178539 11.215996 21.528151 3
62135 1002371746.98572 1002371762.52771 79.672852 69.386262 0.1513 0.006026 -0.059099 -0.13915 0.3453 0.327582 -0.103207 -0.035642 0.0 0.0 1.945 15392.0473 2.392264 -1.194029 3.322795 2.562093 0.620605 56.687072 65.925917 3
62141 1002371851.42858 1002371858.52721 151.919466 137.48218 0.2705 0.128364 -0.209681 -0.112814 0.1719 -0.008953 0.157638 -0.067969 0.0 0.0 6.0529 59579.3096 -0.077897 0.103706 5.516295 1.040756 5.593068 10.367464 22.430522 3
62151 1002372032.07328 1002372159.95255 20.361579 19.310959 0.2324 0.029993 0.123619 0.194496 0.0605 0.034027 -0.004777 0.049796 0.0 0.0 1.0294 7038.5292 -0.952254 -0.188449 5.280321 2.705512 0.008407 28.52798 107.399807 3
62214 1002374422.23216 1002374423.30089 208.72216 148.878449 0.1171 0.001076 0.002327 0.117072 0.3038 0.00633 -0.002046 0.303727 0.0 0.0 9.5155 100186.0976 -0.42891 -0.811654 4.580271 0.666237 1.33456 17.776435 44.453238 3
62219 1002374517.0835 1002374580.90467 29.58399 29.38084 0.143 0.025009 0.024807 -0.138594 0.2399 -0.007637 -0.23816 0.027813 0.0 0.0 2.5269 21157.3377 -2.576663 -0.56549 2.373387 2.873929 4.646135 15.071058 41.728731 3
62221 1002374641.44828 1002374657.04557 89.877664 44.698052 0.0682 0.015395 0.059171 0.030216 0.2075 -0.091086 0.162197 0.091933 0.0 0.0 5.8017 56715.7818 1.85347 0.117927 5.366685 2.34491 1.813778 8.412135 21.002083 3
62222 1002374654.90536 1002374718.70272 39.957836 26.830356 0.1813 0.032035 0.063962 0.16659 0.1614 0.060195 -0.020787 0.148305 0.0 0.0 3.6553 32941.9575 1.378041 0.5229 1.617044 0.358379 0.209299 10.516102 41.360637 3
62225 1002374693.49076 1002374709.04069 85.090838 64.87283 0.0776 0.053476 -0.039289 -0.040229 0.1005 -0.04415 0.060508 -0.067006 0.0 0.0 1.8817 14781.1482 3.015485 -0.072941 3.661928 2.265463 1.791372 33.620684 53.634912 3
62234 1002375118.49945 1002375182.30975 37.827945 25.268521 0.0482 0.034594 0.010757 -0.031793 0.2382 -0.225595 0.075007 0.014829 0.0 0.0 1.524 11414.0996 2.309235 0.45031 4.935263 0.810664 2.381066 19.667595 81.444856 3
62235 1002375243.89738 1002375275.64311 48.53458 34.353812 0.2193 -0.055712 0.03715 0.208827 0.1801 0.049363 -0.024239 0.171499 0.0 0.0 0.5022 2935.3533 -0.111097 -0.452628 5.203004 1.099859 5.333805 130.731549 222.977606 3
62262 1002375960.36142 1002375967.73093 102.009232 101.203288 0.7365 -0.564806 -0.457528 0.118716 0.1031 -0.034722 0.069625 0.067648 0.0 0.0 2.0482 16394.4033 -2.094795 -0.449951 2.104932 1.241894 0.076455 20.202565 90.12071 3
62263 1002376063.29739 1002376066.03006 236.85957 173.641897 0.1953 0.101828 -0.131095 0.102895 0.2996 0.001285 0.278557 0.110292 0.0 0.0 5.0351 48069.4593 1.052319 -0.067342 3.097848 0.967425 5.439224 35.177937 41.422807 3
62285 1002377173.31175 1002377180.70567 106.301514 92.514895 0.1426 0.129004 -0.039872 -0.045858 0.144 -0.119463 0.065727 -0.046308 0.0 0.0 3.367 29869.2926 0.681233 0.442433 4.978865 2.386666 2.245005 19.594131 56.609423 3
62286 1002377262.602 1002377278.18171 85.246025 54.126184 0.1482 0.008993 -0.132052 -0.066669 0.0665 0.028988 -0.058427 -0.012971 0.0 0.0 1.4297 10550.5658 0.130237 0.362578 4.967289 2.879555 1.610714 51.484002 90.334767 3
62289 1002377286.0281 1002377317.70242 54.423537 53.108178 0.0639 0.034096 0.052058 0.014512 0.1417 -0.000344 0.137997 0.03218 0.0 0.0 5.1265 49093.5895 -2.109967 0.184775 0.203857 1.075179 3.373733 11.861651 9.695765 3
62318 1002378219.89529 1002378347.77102 21.57707 19.242483 0.1714 0.021942 -0.068505 -0.155575 0.1954 0.030764 0.076016 -0.177359 0.0 0.0 1.8233 14221.8858 -1.22633 0.834789 5.385068 1.472425 0.818139 13.384682 4.856876 3
62319 1002378334.62976 1002378366.35681 53.230834 36.822374 0.1247 0.046844 0.103701 -0.051008 0.1236 0.112252 -0.010976 -0.050558 0.0 0.0 1.5271 11441.7319 0.631954 -0.039263 2.68492 2.234277 5.09939 44.08918 42.932451 3
62322 1002378428.20712 1002378435.63778 108.168029 81.414031 0.1067 -0.078543 0.017146 -0.070156 0.1171 -0.012712 0.030845 0.112247 0.0 0.0 4.6639 43939.9667 2.577087 0.277059 1.464188 0.69907 1.864612 10.857963 57.63038 3
62326 1002378485.3939 1002378500.97496 84.949148 51.587731 0.1291 -0.073362 -0.097552 0.042053 0.1467 0.067726 -0.095469 0.08843 0.0 0.0 1.0353 7088.2742 3.126542 -0.406345 0.775808 0.691385 6.048103 57.845628 96.913152 3
62346 1002379246.59853 1002379262.19839 68.194651 64.251361 0.2499 0.139966 0.13016 -0.160991 0.2325 -0.198862 -0.040398 -0.113482 0.0 0.0 5.0666 48421.7726 0.056252 -1.123629 2.292353 1.686116 2.080527 8.064272 11.520177 3
62351 1002379277.61778 1002379341.47203 26.533341 21.250253 0.1892 -0.129383 -0.128071 0.051522 0.1603 0.048876 -0.139183 0.062733 0.0 0.0 0.952 6392.5135 0.204148 -0.25134 0.676445 0.593386 1.200256 53.589062 95.028196 3
62357 1002379503.97431 1002379567.71235 68.181569 16.00198 0.09 0.05182 0.023817 0.069624 0.1828 0.074545 0.088663 0.141413 0.0 0.0 0.8357 5446.4934 -1.580467 -1.137122 2.345835 1.676052 1.262606 20.0339 59.619937 3
62370 1002379924.47265 1002379940.07617 71.624051 59.8488 0.219 0.08901 -0.093695 0.176803 0.0492 -0.006616 0.02827 0.03972 0.0 0.0 3.9874 36521.8074 -2.542258 0.37905 5.431421 2.418567 0.165138 26.066024 19.481431 3
62379 1002380287.7406 1002380303.32263 94.009556 44.540473 0.2082 -0.182809 -0.097281 -0.021552 0.1805 0.132878 0.101281 -0.068307 0.0 0.0 1.9465 15405.5801 -1.231962 0.260748 3.353811 2.536859 3.52505 53.811089 60.147712 3
62389 1002380879.92059 1002380887.2066 152.531793 86.446915 0.1571 0.14975 0.008644 0.046696 0.1467 0.060802 -0.079724 -0.107089 0.0 0.0 7.1546 72289.1187 1.417847 1.318868 2.157574 2.27144 2.78915 9.904397 30.491171 3
62390 1002380953.12241 1002380960.452 118.284562 99.183304 0.2922 0.174431 0.099202 0.2124 0.2237 -0.056798 0.142739 0.162607 0.0 0.0 3.367 29869.2926 0.358333 0.621644 0.612585 0.403511 1.310169 23.517136 64.528555 3
62392 1002381046.69397 1002381078.4198 58.767123 32.614305 0.1444 -0.135028 -0.01308 0.049473 0.1364 0.061374 -0.034672 0.116774 0.0 0.0 2.6663 22575.01 -1.912963 1.271702 0.398806 1.560451 0.079854 14.761355 16.965172 3
62399 1002381256.32964 1002381257.48796 223.857892 153.231716 0.2213 0.007728 -0.220903 0.010772 0.1158 0.012721 -0.110179 -0.033291 0.0 0.0 6.4406 64026.3635 0.782571 0.33474 0.200351 1.802816 1.66287 7.590968 15.473442 3
62401 1002381320.70333 1002381327.92794 148.313372 104.717202 0.3383 0.117506 -0.317196 0.005073 0.2269 0.217166 -0.036397 -0.054751 0.0 0.0 3.202 28129.4439 -0.584031 0.531006 3.83159 2.240157 5.99704 31.752366 39.049425 3
62419 1002382010.9543 1002382074.78084 33.008104 24.429061 0.0661 0.014986 0.033997 0.05467 0.184 -0.043049 -0.161931 0.076034 0.0 0.0 1.9461 15401.7134 1.575302 -0.777246 5.393078 2.969375 5.760093 51.951226 37.401971 3
62434 1002382833.10527 1002382848.54399 101.527381 80.423674 0.1646 0.005224 0.078596 0.144529 0.1213 0.057742 0.005948 0.106509 0.0 0.0 2.8011 23957.4508 -3.122719 -0.118244 2.185598 1.581578 5.335614 12.568401 22.416017 3
62444 1002383064.59664 1002383096.27242 56.926034 50.661982 0.1022 -0.032554 -0.092019 -0.03029 0.0684 0.00861 -0.046213 0.049687 0.0 0.0 0.7491 4763.4049 0.564318 -0.849389 5.9349 1.351691 0.208275 83.413739 104.400812 3
62448 1002383115.33187 1002383179.17928 25.418894 24.031911 0.2307 0.091712 -0.047507 0.206287 0.308 -0.09197 -0.102743 0.275407 0.0 0.0 2.8538 24500.8472 -2.472814 0.594378 2.353431 2.32073 5.371648 17.243562 20.599341 3
62453 1002383421.34403 1002383485.12943 45.016697 24.461144 0.1288 -0.006131 0.058826 -0.114417 0.0385 -0.015456 0.035193 -0.00219 0.0 0.0 2.593 21826.9804 -0.821742 0.775341 1.732505 1.451912 3.643124 12.308548 13.877439 3
62456 1002383657.09533 1002383720.92553 31.602834 24.426618 0.1315 -0.021675 -0.000274 0.129701 0.087 0.005469 0.013258 0.08581 0.0 0.0 1.0209 6966.1436 -0.929406 1.424148 0.572017 2.077075 4.051449 49.275565 67.596915 3
62468 1002384182.29351 1002384214.01848 53.39082 38.545037 0.1378 -0.033508 0.029237 -0.130427 0.1493 -0.133632 -0.049939 -0.044036 0.0 0.0 1.0149 6915.7297 1.086522 -0.495956 5.336108 1.897365 3.991737 62.460309 33.763218 3
62498 1002385454.93451 1002385462.18586 126.062969 118.274087 0.1948 -0.042685 0.114487 0.151716 0.1791 -0.06698 -0.104378 0.129212 0.0 0.0 2.4388 20268.0226 -0.91434 0.972682 6.141619 0.907671 0.573347 62.393343 69.491756 3
62513 1002385995.30815 1002385997.39445 341.914872 276.752008 0.1962 -0.014646 -0.037323 0.19206 0.2748 0.0561 0.002504 0.269001 0.0 0.0 11.6776 126316.1362 0.09953 0.306102 5.647659 0.988749 2.305125 9.292415 22.181408 3
62517 1002386148.41088 1002386212.26061 25.185175 23.6757 0.133 0.034736 0.023228 0.126265 0.2447 -0.045483 0.061985 0.232309 0.0 0.0 1.9413 15356.2908 1.848613 0.364603 5.384748 1.258761 5.59353 10.198592 21.789766 3
62522 1002386373.07808 1002386388.6916 69.53169 55.927228 0.1237 -0.018132 -0.020372 0.120656 0.1577 0.031466 -0.014791 0.153819 0.0 0.0 3.0143 26165.4151 2.332455 -0.231053 4.927212 2.005891 3.274424 21.28341 27.00086 3
62525 1002386573.20488 1002386580.47832 137.290628 104.293911 0.1656 -0.090824 -0.013275 0.137834 0.1363 0.134072 0.013391 0.02057 0.0 0.0 2.7382 23311.0142 1.041864 -0.259397 5.647789 0.482511 1.58211 58.156821 75.968996 3
62538 1002386998.55034 1002387014.04606 95.547561 71.141272 0.1483 -0.013121 -0.006333 0.147583 0.1661 -0.016206 0.001904 0.165297 0.0 0.0 6.239 61710.6686 -2.411739 -0.16624 0.778364 0.663335 3.555811 9.69802 17.170012 3
62541 1002386970.47732 1002387098.37979 17.715285 14.275735 0.1225 -0.098931 -0.056401 -0.045142 0.188 -0.116436 0.13486 -0.059995 0.0 0.0 1.0818 7482.7065 0.238994 -0.716838 5.030488 1.28589 1.179319 15.362902 42.938194 3
62543 1002387294.51547 1002387301.5455 176.183688 144.325248 0.0886 0.023974 0.031869 -0.079117 0.2415 -0.121134 0.170495 0.120749 0.0 0.0 4.34 40369.6829 -0.403364 0.811191 3.265817 1.822091 4.062947 18.104925 29.320308 3
62545 1002387328.15412 1002387359.90205 49.433209 34.286915 0.1717 -0.004409 0.00852 0.171432 0.1117 -0.000792 -0.00619 0.111526 0.0 0.0 2.4198 20075.9277 1.057441 -0.062293 0.048843 1.943406 1.314023 15.074319 18.228406 3
62560 1002387695.64341 1002387727.25645 92.201695 34.308963 0.1544 0.105721 0.040004 0.105177 0.228 -0.063959 0.154179 0.155313 0.0 0.0 4.2059 38901.5571 -0.19253 0.345558 5.762871 0.636885 5.962613 15.987888 22.631354 3
62582 1002388443.10804 1002388458.66053 74.774487 72.339675 0.0896 -0.048826 0.065347 0.037066 0.1874 0.181254 -0.000669 0.047596 0.0 0.0 3.7168 33600.7132 -1.581555 0.160116 2.929492 1.851827 0.7575 15.59941 6.457668 3
62586 1002388686.73727 1002388702.26974 82.130017 72.963222 0.1139 -0.021114 0.033402 0.106826 0.0581 -0.007367 0.018762 0.054491 0.0 0.0 2.6033 21931.7418 2.591507 0.154071 1.46659 1.223422 5.324485 17.891469 43.993595 3
62598 1002389182.14448 1002389309.99958 32.330898 15.644968 0.0851 0.052709 0.053955 -0.039403 0.1459 0.093784 -0.064645 0.091172 0.0 0.0 1.3498 9829.1576 0.955549 0.690491 3.894422 1.701367 3.238128 11.450504 23.628201 3
62620 1002390033.57567 1002390040.78087 158.822382 106.453203 0.045 -0.037445 -0.019839 0.015142 0.0677 0.015654 -0.042716 -0.050136 0.0 0.0 2.9613 25613.1399 0.10787 -0.289037 0.57966 2.393714 1.02999 21.818692 112.387933 3
